# Title : Scores for 2OOB with clustering distance of 2.5
# Experiment_size : 54000
Pose	Surface size	Residue freq sum	Residue mean freq	Residue log sum	Residue square sum	Number of contacts	Contact freq sum	Contact mean freq	Contact log sum	Contact square sum	RMSD
342	26	7.314004376367615	0.2813078606295237	-36.072664592637345	2.3906901637067923	32	1.001132397090721	0.031285387409085035	-120.73351863000266	0.04879243164497916	23.438
343	20	5.7822757111597385	0.28911378555798695	-26.340548991859624	1.9335297272191871	26	0.8151295912357731	0.03135113812445281	-94.34950399350932	0.03328796191035091	38.204
344	22	5.554704595185997	0.2524865725084544	-33.61601311983569	1.7890904433346582	30	0.9890949920756145	0.032969833069187146	-107.87271073140693	0.04276771513638207	45.429
345	25	5.821663019693655	0.2328665207877462	-38.22451246758274	1.5195033253690466	34	0.5219225373355871	0.015350662862811386	-148.17395112183408	0.010395122557895193	34.511
346	21	5.055798687089716	0.24075231843284361	-30.63264283874577	1.3067754693582443	33	0.6171073359221255	0.01870022230067047	-136.56295068714883	0.014157638024565142	14.011
347	24	5.172866520787745	0.21553610503282272	-38.63463964332512	1.2694745964787952	29	0.5569274930691552	0.01920439631272949	-125.12198446843698	0.016435455544762084	6.445
348	17	4.99781181619256	0.29398893036426826	-22.270651186457897	1.7254068729081777	23	0.7352572911529383	0.031967708310997316	-81.05197415142527	0.02698058224728207	45.187
349	25	7.5164113785558	0.300656455142232	-31.807156128880827	2.5514462602167107	28	0.9923748737125867	0.035441959775449526	-98.81162922774962	0.05061430114129155	35.544
350	20	5.250547045951859	0.26252735229759294	-28.219482508937986	1.588708827909159	21	0.42781507213345527	0.0203721462920693	-86.233004674555	0.012731513683338788	18.958
351	16	4.445295404814004	0.27783096280087527	-22.48024500980356	1.5304969140383722	20	0.6553849910701033	0.032769249553505166	-70.14682011870589	0.024451051652200153	43.219
352	24	5.181619256017505	0.21590080233406272	-41.91819434707503	1.3953454409645245	29	0.423448280815326	0.014601664855700896	-131.91085295494733	0.00903744674603129	40.23
353	20	5.960612691466085	0.29803063457330425	-25.5486594595519	1.9945965745586522	22	0.6958687855819277	0.031630399344633076	-83.93887048902906	0.04020535376185228	25.36
354	18	5.053610503282275	0.28075613907123753	-24.90063193050976	1.7227674061163807	24	0.6542956873147586	0.02726232030478161	-89.29225273998415	0.02142374222841113	45.022
355	25	5.822757111597374	0.23291028446389497	-38.70136550456013	1.5496914038372223	30	0.5525523224913693	0.01841841074971231	-130.22469271567493	0.015276713162061908	31.606
356	20	6.330415754923414	0.3165207877461707	-24.48739782278693	2.266295265957701	25	1.2418242366494454	0.049672969465977816	-79.13482585411894	0.07865190115651423	42.237
357	25	5.857768052516412	0.23431072210065648	-37.92540147381542	1.5385709292359553	28	0.5820904098176195	0.020788943207772127	-111.37258248249776	0.014775225339004015	38.003
358	22	5.487964989059081	0.24945295404814002	-31.50646066311826	1.4859084793319572	32	0.7691849135020994	0.024037028546940606	-121.92361359980261	0.021188200962803053	14.986
359	23	6.261487964989061	0.27223860717343745	-32.62105896137979	2.0423451871926606	29	0.9573651298306431	0.033012590683815284	-108.8101697305223	0.05225415814242059	35.807
360	21	3.9507658643326047	0.18813170782536212	-40.18502463167277	1.0538798366283775	23	0.3074673567984525	0.013368145947758803	-106.48908165288933	0.006983053434756385	42.133
361	18	5.979212253829322	0.3321784585460735	-20.372038396294688	2.106061077620673	24	1.1422606763738394	0.047594194848909976	-75.22651696594234	0.06509521770827711	29.329
362	34	8.88512035010941	0.261327069120865	-48.2615989990556	2.6501527419331663	53	1.0897789790710037	0.02056186752964158	-213.18310838139894	0.02718013911308551	18.515
363	19	5.251641137855581	0.27640216515029375	-25.636124749128435	1.630093991352604	25	0.4332903198004299	0.017331612792017198	-104.87135367902182	0.009615639230632748	31.176
364	23	6.404814004376367	0.2784701741033203	-30.89085274841124	2.011276089423459	29	0.7276058300494617	0.025089856208602126	-110.57668051455093	0.02273946149723727	25.673
365	23	6.059080962800876	0.26343830273047286	-31.835209236750423	1.738806506136012	29	0.6433607534630282	0.022184853567690628	-113.83297922815484	0.01752137511646315	11.208
366	23	5.807439824945296	0.25249738369327374	-35.21501825825896	1.7958764466193278	27	0.6050651427586438	0.02240982010217199	-106.59538831758178	0.01759669677370435	37.054
367	25	6.191466083150986	0.24765864332603943	-36.640170764421335	1.716353681367878	36	0.8348352158736695	0.02318986710760193	-139.56859805863084	0.023479487126271154	7.715
368	16	5.784463894967178	0.36152899343544864	-16.768619606172308	2.2135286738265445	22	1.2910547812055602	0.05868430823661637	-64.77542906469455	0.08942176175517672	38.802
369	24	5.39387308533917	0.22474471188913206	-37.37475807495753	1.3470282357109682	38	0.7560629928800234	0.0198963945494743	-155.1067686828233	0.01895449832235054	15.115
370	29	6.749452954048139	0.23273975703614272	-45.01850006151614	1.84265545920737	44	0.7593524508137456	0.017258010245766946	-186.01223645244008	0.01644431940329137	38.32
371	19	6.089715536105033	0.32051134400552805	-23.62440434292162	2.2355194422764773	23	0.9507933961857611	0.04133884331242439	-80.51120651058639	0.060300625762225966	34.229
372	24	7.366520787746173	0.30693836615609055	-30.301524843793562	2.568814071410444	31	1.3118533007100823	0.042317848410002655	-103.07478454585832	0.07286798556552015	39.604
373	21	5.270240700218818	0.2509638428675628	-32.20988852463726	1.6468034321447553	24	0.7921512671834675	0.033006302799311146	-86.42114329209548	0.034644149928663145	42.22
374	15	4.535010940919038	0.30233406272793584	-19.345368959395955	1.6156445565935196	18	0.7013344569521521	0.03896302538623067	-61.27568002978303	0.034649917700548295	44.505
375	24	5.656455142231947	0.23568563092633113	-36.33424808467673	1.5227867981173	28	0.47705758706050794	0.01703777096644671	-118.73763553862337	0.010451275899881114	40.163
376	15	3.7527352297593	0.25018234865062	-21.824314547202025	1.0775680036772979	19	0.26369889250128087	0.013878889079014783	-87.7708586642164	0.0058194286003779025	42.742
377	19	6.63785557986871	0.34936081999309004	-20.603854388309273	2.465512164290946	27	1.4103167838964996	0.052233954959129615	-82.37828655527292	0.08695974196817773	36.872
378	19	5.969365426695843	0.31417712772083384	-23.258935388777136	2.1090740199857314	22	0.8588884792361947	0.03904038541982703	-74.89387616989967	0.0430822241794594	38.431
379	18	4.940919037199126	0.2744955020666181	-26.34527023305516	1.7033359029729611	20	0.7144659538709788	0.03572329769354894	-70.05529900400182	0.03318238165847933	39.762
380	31	8.014223194748359	0.2585233288628503	-44.311998638802145	2.3895146732806953	52	0.9190994450536032	0.01767498932795391	-223.4360687194325	0.025039428171363256	17.163
381	24	4.634573304157549	0.19310722100656455	-40.693992475809274	0.9707946889858223	32	0.38515865529641036	0.012036207978012824	-147.85128769223022	0.006443375691295396	33.634
382	18	4.474835886214442	0.2486019936785801	-29.31534462028773	1.538302792926947	23	0.4343820176299623	0.018886174679563578	-93.83607420623024	0.009734148519388898	41.799
383	26	6.817286652078774	0.26220333277226054	-38.45958309687917	2.2193175452120912	36	0.8009183668583523	0.022247732412732008	-147.21105637197493	0.025285734901340663	37.321
384	23	4.48796498905908	0.19512891256778608	-40.64000399935479	1.0726218464057762	29	0.46940014077156217	0.016186211750743522	-123.94633217074394	0.009717473827463224	8.526
385	22	4.86980306345733	0.22135468470260591	-34.8382186809829	1.2611611738624555	23	0.3840537900588464	0.016697990872123755	-96.92348661591323	0.008345465001087227	43.418
386	25	5.9070021881838075	0.2362800875273523	-39.527778540586084	1.5823358024218457	31	0.5481771519135836	0.017683133932696247	-135.84094595734862	0.014400471533495109	38.443
387	24	7.38621444201313	0.3077589350838804	-29.721337130972564	2.493616201178842	37	1.3414009643330829	0.03625408011711035	-129.92395799006246	0.06667817748425693	22.27
388	20	5.613785557986872	0.2806892778993436	-26.169599078728602	1.6837655435266627	23	0.5930253436693497	0.02578371059431955	-87.07492413631195	0.018505219109446885	6.119
389	17	3.4540481400437635	0.2031793023555155	-30.2405523572211	0.9365390784729637	19	0.21665294064132462	0.011402786349543401	-89.1562991109462	0.003318705479961094	42.004
390	27	7.117067833698032	0.26359510495177896	-37.74845882782778	2.1025058774521304	37	0.7177685792127327	0.019399150789533318	-157.27578337198665	0.024488309128686346	38.165
391	22	4.716630196936542	0.21439228167893373	-34.926944680660135	1.1031187604441486	28	0.5350444579576632	0.019108730641345113	-114.4247553941448	0.012813168910790665	6.746
392	17	5.166301969365427	0.30390011584502513	-21.35266030367172	1.7703556157798217	20	0.6116213149213068	0.03058106574606534	-72.15432208077183	0.024630502442780554	42.267
393	24	6.823851203501094	0.28432713347921224	-31.760648330684745	2.1868682636737544	28	0.7844974120058033	0.028017764714492972	-104.74008050059436	0.030288113614749146	27.788
394	27	6.460612691466083	0.23928195153578086	-42.24955258839163	1.8515326862948829	37	0.9157992137860368	0.02475133010232532	-141.25222564054627	0.028490478233241724	38.147
395	19	4.0109409190372	0.21110215363353682	-31.3663604640647	1.0039502224094923	21	0.3030885951093853	0.014432790243304062	-91.99953076386691	0.00561842066762642	43.331
396	20	5.567833698030635	0.27839168490153177	-28.53876290032611	1.9265366365172925	24	0.5547333240762465	0.02311388850317694	-92.92541395309176	0.015025340602443949	35.493
397	17	4.500000000000001	0.26470588235294124	-24.48957964565034	1.4519377636474198	20	0.710089586256099	0.03550447931280495	-70.38694072814623	0.033426566748262825	43.653
398	32	9.078774617067833	0.28371170678336977	-43.6490495537996	2.966961776211521	45	1.3687628382228312	0.03041695196050736	-167.21208696895266	0.05759392847441187	30.907
399	23	6.031728665207878	0.2622490724003425	-33.349734410608136	1.874855757030199	35	0.805293537436138	0.023008386783889657	-137.58745481342896	0.023317816395073212	25.884
400	25	6.219912472647702	0.24879649890590808	-36.207376091495256	1.741709321088442	30	0.694784269974958	0.023159475665831934	-119.38981699572821	0.022818387366744443	42.49
401	26	5.273522975929977	0.20282780676653756	-43.258633919651736	1.2110352455601892	32	0.45518053713448475	0.014224391785452649	-146.10349597343156	0.009792853117286992	33.101
402	25	5.3599562363238515	0.21439824945295405	-41.41348786147603	1.3535915900961937	34	0.49019387212770954	0.014417466827285575	-148.85155081714967	0.009110625795485008	35.904
403	23	4.361050328227572	0.18961088383598138	-41.99239472714626	1.0905055805869313	23	0.3282551029691308	0.014271960998657861	-108.99007822235144	0.008557206980490792	42.293
404	24	6.680525164113784	0.27835521517140766	-32.666510943787245	2.1218368294796717	36	1.016454471891175	0.02823484644142153	-136.51970588609697	0.04123916425964507	25.286
405	30	8.159737417943107	0.27199124726477025	-42.13152610280725	2.6227202428548844	39	0.8731320236151477	0.022388000605516607	-154.02130310029315	0.024668236641500304	38.359
406	20	6.094091903719912	0.3047045951859956	-26.329670285030446	2.1853899228629294	26	1.0645825452839135	0.04094548251091975	-91.47344152315158	0.06601315918913618	41.981
407	20	6.38621444201313	0.3193107221006565	-24.8075372535791	2.3164882283372195	23	1.1893054311967022	0.05170893179116096	-72.01234516973173	0.07797664650456854	41.799
408	22	6.350109409190373	0.2886413367813806	-29.6256591449782	2.1734602511862637	28	0.7210400815900484	0.025751431485358873	-107.24366526495265	0.023043493201602767	37.005
409	22	5.61706783369803	0.2553212651680923	-31.38108017560522	1.5845587003050048	29	0.7669931385833784	0.026448039261495807	-108.03014016344578	0.023431443233583947	17.413
410	33	9.363238512035013	0.28373450036469733	-44.17708848182816	3.010361553083806	45	1.106180781330052	0.02458179514066782	-175.25218387782684	0.037066507749254234	28.542
411	15	5.26586433260394	0.351057622173596	-16.468858653653395	2.0072336951577454	19	1.1969592863743663	0.06299785717759823	-53.38261164706943	0.08213636873510173	40.602
412	23	3.2757111597374187	0.1424222243364095	-47.8240413079972	0.5655449631073166	26	0.19149720611542315	0.007365277158285505	-132.8437256148837	0.0021539281529828562	26.203
413	17	3.287746170678337	0.19339683356931395	-32.78009325230736	0.9761418536837619	19	0.1280314964400117	0.006738499812632194	-102.00503936141001	0.0016151095291923533	27.414
414	20	6.3654266958424515	0.31827133479212255	-24.3018966130756	2.2795488606600935	27	1.3282598911175063	0.049194810782129866	-84.61739688286868	0.0806284163288575	41.949
415	19	5.8599562363238515	0.3084187492802027	-23.59652678195509	2.025834454558078	26	1.1466394380629068	0.04410151684857334	-85.91702283181574	0.06601455267651887	43.638
416	24	4.355579868708971	0.18148249452954046	-43.68636584867257	0.949962652442674	30	0.32935757413250716	0.010978585804416905	-140.77031540485658	0.004981659810721085	2.831
417	23	5.597374179431073	0.24336409475787274	-33.75120013472772	1.4925089418670907	27	0.5131614228461713	0.01900597862393227	-109.68999071231843	0.011525104609700902	37.666
418	17	5.328227571115972	0.313425151242116	-21.34444270452315	1.9312326130362127	21	0.8457581793544617	0.040274199016879134	-69.98088974225618	0.04206231714207506	42.377
419	16	4.115973741794311	0.2572483588621444	-22.803958975798526	1.1799625566797063	21	0.4879901268380505	0.023237625087526213	-86.03540042013653	0.015198751197175828	11.663
420	22	6.855579868708973	0.31161726675949875	-27.790164106148453	2.435934574740602	26	0.9726788253714408	0.03741072405274772	-88.69655210135595	0.04506718409775457	44.2
421	25	7.808533916849016	0.3123413566739606	-30.449928822905328	2.6989272153565484	29	1.1422666615593087	0.039388505571010646	-97.2912674684767	0.056984094367951314	38.222
422	23	6.535010940919038	0.28413091047474076	-30.359779002186002	2.0445764643354765	34	1.088662143462502	0.032019474807720646	-122.00628452491509	0.04302292240277386	23.219
423	24	6.471553610503283	0.26964806710430345	-33.144409735315996	2.015258631834483	28	0.7494864710867662	0.02676737396738451	-107.177331708718	0.027843680050449297	30.769
424	24	3.4989059080962797	0.14578774617067833	-49.744046265379026	0.6367638820391766	32	0.2571499025611806	0.008035934455036893	-159.12133146044366	0.002580230527198999	23.922
425	21	5.6291028446389495	0.26805251641137856	-29.944437619984704	1.8141779467462138	22	0.6521051094331312	0.0296411413378696	-84.84132449480896	0.030308146296946666	38.954
426	22	6.87308533916849	0.3124129699622041	-26.82328893943851	2.3830446877887854	27	1.0372314447280093	0.038415979434370716	-89.88792229783228	0.045171480867240765	42.938
427	19	5.745076586433262	0.3023724519175401	-24.588739654183595	2.0169009667271567	25	0.8063756589689203	0.03225502635875681	-88.96769669932387	0.03210048015718535	41.06
428	16	4.307439824945295	0.2692149890590809	-23.836336193126122	1.5128597694985373	20	0.5470698926018319	0.027353494630091596	-74.79587761701332	0.018062205368285775	46.057
429	19	5.4518599562363255	0.2869399976966487	-25.898426018310094	1.8903765399882213	23	0.6838349716781024	0.029731955290352278	-82.95848393365289	0.02327084118479321	40.958
430	22	6.1487964989059085	0.27949074995026857	-29.82964473726116	2.009614601937285	28	0.8107556176950811	0.028955557774824326	-103.26508601251521	0.029416733474565783	42.708
431	32	8.538293216630198	0.2668216630196937	-44.54298101857708	2.6023490655928443	41	1.1466573936193136	0.02796725350291009	-162.32869775191614	0.05696734634318182	32.47
432	22	2.9638949671772434	0.1347224985080565	-50.20321294947288	0.511353896834555	25	0.18711964146344964	0.007484785658537985	-132.0980855850684	0.0024890880604611456	23.527
433	19	6.350109409190373	0.33421628469423015	-21.921107026528915	2.3317540423942655	23	1.2275986478268992	0.05337385425334344	-69.13834446694813	0.07511462249012901	35.908
434	22	5.2625820568927795	0.23920827531330816	-32.664930848612734	1.3832649426140413	31	0.6761859046488132	0.02181244853705849	-121.35799729936278	0.01727965220649985	12.293
435	20	5.468271334792124	0.2734135667396062	-27.186210953174026	1.7108197788833082	21	0.506589689201289	0.024123318533394715	-83.14382229929369	0.017440846202568153	39.83
436	17	4.9737417943107225	0.2925730467241601	-22.33944112420714	1.7099627003241578	20	0.784487835709053	0.03922439178545265	-66.81962928276337	0.036807177616041596	45.538
437	18	4.173960612691467	0.23188670070508147	-27.328845921104676	1.0879355419465735	22	0.39389942015523177	0.01790451909796508	-91.57164561494893	0.009366561214687999	40.684
438	24	5.853391684901532	0.24389132020423052	-35.3690974900127	1.5809053430947717	32	0.7429267078128216	0.023216459619150673	-124.00666082846699	0.021087586982832626	4.867
439	18	5.947483588621443	0.3304157549234135	-20.7945348382243	2.145444795043309	22	0.8731116739845534	0.03968689427202515	-77.17388744239383	0.05202292828432643	42.313
440	26	5.9989059080962805	0.2307271503113954	-39.80437877251949	1.5513564824346777	34	0.710106344775412	0.02088548072868859	-136.10225461941624	0.018346293460814143	27.744
441	21	5.61050328227571	0.26716682296551	-30.032745510455577	1.7706357224597675	25	0.6586732519667321	0.026346930078669284	-100.51665715725112	0.027966757461824105	29.136
442	18	4.826039387308533	0.2681132992949185	-24.555881727427902	1.4076042978419812	23	0.626942192684667	0.027258356203681174	-87.26992713896061	0.023610663513894632	20.791
443	26	3.921225382932167	0.15081636088200642	-55.35414094380725	0.8696785715995768	32	0.33701861153273416	0.010531831610397942	-152.58570410781414	0.0050906085244816586	39.068
444	19	5.078774617067834	0.2673039272140965	-26.728230948185267	1.6090668377631685	22	0.8512298359101553	0.038692265268643423	-74.52392445022582	0.04076115091924908	42.908
445	25	3.6115973741794307	0.14446389496717724	-51.73363477129556	0.6364299086900104	31	0.2341727755459687	0.007553960501482861	-156.66944018266966	0.002313236247771048	23.129
446	18	6.1564551422319465	0.3420252856795526	-20.155366069401435	2.279341773242869	19	1.061291890313097	0.05585746791121563	-56.05730334867883	0.06655540912457916	43.424
447	20	5.574398249452955	0.2787199124726477	-28.805673788938016	1.9209823844021279	25	0.7976229237391608	0.03190491694956643	-92.87522652415599	0.03724053648320264	40.059
448	21	7.074398249452955	0.3368761071168074	-23.614375712710576	2.5353413231569215	29	1.5437983902245165	0.05323442724912126	-88.33480531365436	0.09761369166487079	34.241
449	16	4.515317286652079	0.28220733041575496	-22.276838159698347	1.5690558729033897	15	0.6816372115739123	0.04544248077159416	-49.23840740250207	0.03757303513120435	42.667
450	18	2.482494529540481	0.13791636275224894	-38.63535184880646	0.44983576651073276	18	0.10614846132851967	0.005897136740473315	-97.36237268586048	0.0010069622973727303	6.18
451	23	5.833698030634575	0.2536390448101989	-34.86710364966453	1.8691159641654977	27	0.5317609852094096	0.01969485130405221	-109.18261805625949	0.01251509881499363	40.861
452	34	9.35557986870897	0.27516411378555794	-47.043140651540554	2.9924454989011187	47	1.075548602100082	0.022884012810640043	-186.6907811675679	0.0350362594996187	34.233
453	31	7.76805251641138	0.2505823392390768	-45.234972677664246	2.217930179220393	42	0.8053019166957949	0.019173855159423686	-174.43745546640503	0.01988950216850193	39.967
454	20	5.5262582056892775	0.27631291028446386	-27.30516444385149	1.7841658327308245	24	0.6061556435510824	0.025256485147961766	-94.11493224236837	0.02076525657599296	30.47
455	21	6.428884026258206	0.3061373345837241	-26.119381881676574	2.1890528563699134	25	1.0798986348988984	0.043195945395955934	-83.47178076473006	0.06195045196211602	44.048
456	22	5.611597374179432	0.2550726079172469	-31.269340007847326	1.572551221217243	26	0.6050639457215501	0.023271690220059617	-100.89939088703855	0.01721843305063524	5.29
457	22	6.968271334792124	0.31673960612691476	-26.519217484075376	2.43447299244909	25	1.18493145765601	0.0473972583062404	-81.24593419489504	0.07224282835085324	28.165
458	20	3.8074398249452948	0.19037199124726473	-37.305710325252605	1.0132535947023926	28	0.25933329822024526	0.009261903507865902	-143.20225665622962	0.0041100491659996	41.651
459	18	5.238512035010942	0.29102844638949676	-25.05716789811448	1.8458982326944344	23	0.8435723896212096	0.036677060418313465	-79.52795613224623	0.03993397995351593	35.998
460	18	4.36105032822757	0.24228057379042056	-26.601812444457178	1.165847095269788	22	0.579895043787617	0.026358865626709863	-82.56614461203212	0.01876374768822542	13.37
461	23	5.301969365426695	0.230520407192465	-34.79669720600167	1.3346987536449781	28	0.5142567117869848	0.018366311135249457	-117.36875928892246	0.012390565049277871	28.316
462	27	6.213347921225384	0.23012399708242162	-41.34805362634041	1.5919384339881928	33	0.4890985831868958	0.014821169187481692	-143.4298898367403	0.00889395946073976	26.0
463	26	5.9934354485776815	0.23051674802221853	-39.98609723368858	1.5490090926937645	31	0.5273894057429055	0.017012561475577597	-129.7878977849705	0.010769808260637276	36.231
464	23	5.8566739606126905	0.25463799828750827	-32.577481603616654	1.6308612921297203	37	0.9245519490157957	0.024987890513940424	-141.6488473265968	0.027298250242528885	19.685
465	19	4.996717724288841	0.2629851433836232	-26.688409425414147	1.5229890973861497	20	0.5186235031051142	0.02593117515525571	-76.2431336690891	0.017013532771362888	37.922
466	19	4.077680525164114	0.21461476448232178	-35.6645018448415	1.41015877500012	22	0.26260839170884226	0.011936745077674648	-100.33003527920992	0.003902969598188885	42.778
467	19	4.5098468271334795	0.2373603593228147	-31.022001742615316	1.402300226479418	22	0.3982757877701114	0.01810344489864143	-95.89415067161595	0.012565054806631497	37.008
468	22	5.810722100656457	0.26412373184802074	-31.35766710528011	1.8304169519605074	25	0.7122837552490077	0.028491350209960308	-93.1537253448682	0.025092799747167303	35.061
469	18	5.5984682713347915	0.31102601507415506	-22.3033145285737	1.9782127278560107	22	0.8315361816431968	0.037797099165599854	-76.78367309771195	0.04199644605196635	41.76
470	20	4.6652078774617065	0.23326039387308534	-30.13900963481632	1.1928187350669621	27	0.5328550771131296	0.01973537322641221	-109.99907731430527	0.012573756251926303	13.185
471	24	5.683807439824946	0.2368253099927061	-36.34552851587513	1.5059121662062063	28	0.6214777183515363	0.022195632798269156	-110.67959149215471	0.016774371581764418	29.808
472	25	5.262582056892778	0.2105032822757111	-40.3972369859252	1.2377172023806677	33	0.6138250602109658	0.018600759400332297	-135.47853791803254	0.013651283475882335	27.547
473	19	3.7921225382932175	0.1995853967522746	-31.439938790650782	0.8142581482314973	22	0.3370066411617963	0.015318483689172558	-94.07795176926237	0.006306798197438711	42.601
474	23	4.503282275711159	0.1957948815526591	-41.40090164714373	1.148245861842767	26	0.39281011639988694	0.015108081399995652	-116.33151068370945	0.009190594148295943	41.485
475	18	4.928884026258205	0.2738268903476781	-25.468689639319066	1.6657716819328798	25	0.645544149122093	0.02582176596488372	-96.70320397566167	0.021916900557786154	43.764
476	23	5.771334792122539	0.25092759965750167	-33.19148009907189	1.638491206565509	28	0.6444536483296546	0.02301620172605909	-112.6329046090218	0.02180317941883804	42.993
477	20	6.062363238512035	0.30311816192560176	-25.634114703740973	2.1177226129883313	26	0.9354797006449637	0.035979988486344754	-92.29333060719591	0.04665197215246223	35.542
478	30	7.434354485776806	0.2478118161925602	-45.39200679413025	2.249494850346422	34	0.7166708961977313	0.021078555770521507	-140.26177457396415	0.024388952426266274	34.379
479	21	5.326039387308534	0.2536209232051683	-32.49145979817141	1.7028786348031355	20	0.6783609210482215	0.033918046052411076	-72.47138927508765	0.0317590181158413	40.833
480	16	4.363238512035011	0.2727024070021882	-23.56700325934254	1.5361193972678826	21	0.5853643062691227	0.02787449077472013	-77.83983312689138	0.019361082293277394	44.565
481	27	6.2428884026258205	0.2312180889861415	-41.566433463446	1.6442094527625224	33	0.6761882987230009	0.020490554506757602	-131.5463241114938	0.016733803294599472	36.561
482	17	4.540481400437637	0.26708714120221394	-23.60911916184511	1.3509976107139607	19	0.38076672619931146	0.020040354010490077	-77.47375079719255	0.010467803904625705	6.554
483	17	4.1236323851203505	0.24256661088943238	-25.094551683648525	1.141048077797835	20	0.5656694549650705	0.028283472748253526	-74.31950237782272	0.021412756722523435	43.255
484	22	5.665207877461708	0.2575094489755322	-32.355375721365164	1.7574515559088146	23	0.5766139651135509	0.025070172396241343	-91.56410114871822	0.019799176917771187	37.236
485	29	7.703501094091903	0.26563796876178974	-42.08951417898866	2.4194980584058334	43	0.8753249955709628	0.020356395245836344	-173.99304594504997	0.02206588324401667	38.704
486	22	5.900437636761489	0.26820171076188587	-30.265901805614973	1.7609744360758253	31	0.5864703685437807	0.018918398985283247	-129.0450115167928	0.014887757307467284	38.324
487	21	5.36214442013129	0.2553402104824424	-29.67608510623359	1.513702483612562	26	0.5809939238397119	0.022345920147681227	-103.15447812344266	0.018259797696810513	38.322
488	19	4.807439824945296	0.25302314868133136	-28.64645989628138	1.477914665619658	18	0.5667611527946029	0.031486730710811275	-66.13151962938531	0.024516676523180535	40.017
489	21	6.0853391684901545	0.2897780556423883	-28.84296222693508	2.081506255715852	24	0.9726764312972531	0.04052818463738555	-79.9431402796173	0.048308760544859816	33.484
490	22	4.312910284463895	0.19604137656654066	-38.81601590666054	1.0364402032090168	27	0.3479535453844645	0.01288716834757276	-123.92553927657134	0.0067018466389242555	10.874
491	18	4.50437636761488	0.25024313153416	-26.003039127664714	1.256571733644882	21	0.4387559911706545	0.020893142436697834	-84.23731129098404	0.01195585983993766	7.852
492	23	6.516411378555801	0.2833222338502522	-31.56960922124658	2.1327633840717457	30	0.706819280915877	0.023560642697195898	-116.54425944723408	0.021361622036316575	38.89
493	20	5.756017505470458	0.28780087527352294	-26.27233755186066	1.8766058252613131	24	0.8610790571178221	0.03587829404657592	-81.90250622555891	0.03636445725067555	26.527
494	20	4.778993435448578	0.23894967177242893	-33.730220133358316	1.606622488017659	30	0.49128317588305426	0.016376105862768477	-129.11997904741213	0.010574604774790225	41.491
495	18	6.024070021881839	0.33467055677121327	-20.730113471416235	2.2168887569488	25	1.1313209543737346	0.045252838174949385	-79.48319447571491	0.05957206236561203	45.036
496	19	5.88183807439825	0.309570424968329	-23.564317038328323	2.0585111731442334	25	0.9639248931045876	0.0385569957241835	-86.63244582802105	0.049280733711749035	39.842
497	18	5.73960612691466	0.31886700705081444	-21.243581375678943	1.970847358617949	17	0.7746374174642925	0.045566906909664265	-56.704936583337755	0.050641311730586815	35.542
498	22	5.147702407002188	0.233986473045554	-33.053917798523315	1.3285136629813887	26	0.5580179938615938	0.021462230533138223	-102.67307370485808	0.013894148409694036	20.611
499	17	6.039387308533918	0.35525807697258344	-18.08879990845793	2.2685600601391434	20	1.210089586256099	0.06050447931280495	-57.16822691736473	0.08144690680256043	43.099
500	23	4.796498905908096	0.20854343069165635	-37.644410675985654	1.1383798821157871	23	0.3939006171923256	0.01712611379097068	-97.6680204846597	0.009136730094114087	25.915
501	17	5.421225382932167	0.3188956107607157	-20.29884393281502	1.8998762263645026	22	0.8151248030873981	0.03705112741306355	-75.79768399948988	0.03892600661634885	39.785
502	23	5.939824945295406	0.25825325849110464	-32.09664495246708	1.6654029945079942	30	0.5656814253360084	0.01885604751120028	-123.85080785477012	0.016332531310826914	39.151
503	15	3.212253829321663	0.21415025528811085	-25.706144296487057	0.9022667094407921	15	0.235247714856188	0.015683180990412535	-64.33812394699073	0.0046079589529686	44.635
504	31	7.643326039387308	0.24655890449636478	-48.505469547405696	2.342603986612337	45	0.819528702555435	0.018211748945676332	-202.91595490532563	0.030168493748519796	25.741
505	22	5.921225382932166	0.26914660831509846	-31.079094710273772	1.883935283386561	35	1.006606447720602	0.02876018422058863	-133.21663535826323	0.04147495699165324	24.906
506	14	2.926695842450766	0.20904970303219758	-25.901794514303166	0.9104771868670666	17	0.14662866472906264	0.008625215572297801	-84.49480383685408	0.0016881733177796245	28.542
507	24	5.130196936542669	0.21375820568927786	-41.822942154640494	1.4798861857131227	31	0.3370174144956404	0.010871529499859367	-157.52072176973542	0.007817459022692043	20.054
508	21	5.0656455142231955	0.2412212149630093	-31.06566535912058	1.38548424938592	28	0.6192895345440964	0.022117483376574872	-115.19876311823602	0.02111961099353127	39.872
509	13	4.190371991247265	0.32233630701902033	-15.746245876810956	1.550735220183003	14	0.7768220101604509	0.05548728644003221	-40.9668294005098	0.04589626192519692	46.27
510	21	6.428884026258206	0.3061373345837241	-26.119381881676574	2.1890528563699134	23	1.0470734837131133	0.045524934074483187	-75.31690193205411	0.0616008385477493	44.81
511	26	5.530634573304157	0.2127167143578522	-42.00162817149052	1.3211638552255458	36	0.5087958285651357	0.014133217460142658	-159.85815461867745	0.009657716278942918	37.118
512	20	4.183807439824944	0.2091903719912472	-32.74620400020702	1.002137908249501	24	0.4354773065707761	0.01814488777378234	-97.91813261643557	0.008871087395539663	20.016
